cell_id,family,held_out,severity,asd_policy,seed,detectors,t_rel,params_json,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,oracle_lo,oracle_med,oracle_hi,oracle_recovers,detector_n_gates,detector_fired,oracle_only_recovery,residual_power_H1,residual_power_L1,error,elapsed_s,gs_label,gs_event_time,gs_snr,gs_duration,gs_confidence,excerpt_window_s,severity_mode,scale_k,native_snr,injected_snr_w,injected_inband_rms_ratio,is_noise_control,gates_json,gs_snr_bin,injected_rho_w
185,Tomte,True,nan,stationary,0,H1,-0.7773129883444491,"{""gs_event_time"": 1250326821.13672, ""window_s"": 3.125, ""mode"": ""native""}",18.930750465393068,34.607994079589844,45.240950965881346,False,19.104470252990723,34.904985427856445,45.601760673522946,True,17.451127433776854,32.95031547546387,44.79972171783447,True,0,False,False,0.0,0.0,,7.98,Tomte,1250326821.13672,24.2844390869141,1.5625,0.9999998807907104,3.125,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
186,Tomte,True,nan,stationary,0,H1,-0.34509228825074284,"{""gs_event_time"": 1245911190.87891, ""window_s"": 2.0, ""mode"": ""native""}",18.929894065856935,32.78609085083008,45.038218307495114,False,19.05113868713379,32.74504280090332,45.35659275054932,True,16.11057243347168,32.04975509643555,44.80062370300293,True,0,False,False,0.0,0.0,,7.566,Tomte,1245911190.87891,24.1168003082275,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
187,Tomte,True,nan,stationary,0,H1,-1.4132816813641478,"{""gs_event_time"": 1245911190.87891, ""window_s"": 2.0, ""mode"": ""native""}",19.2175537109375,34.7425479888916,45.408993530273435,False,19.665212059020995,33.901119232177734,45.85670967102051,True,19.736903953552247,34.27152633666992,44.70233726501465,True,0,False,False,0.0,0.0,,7.963,Tomte,1245911190.87891,24.1168003082275,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
188,Tomte,True,nan,stationary,0,H1,-0.9000326116096579,"{""gs_event_time"": 1245911190.87891, ""window_s"": 2.0, ""mode"": ""native""}",18.90987071990967,34.386627197265625,45.309384727478026,False,19.0177282333374,34.63956642150879,45.135286521911624,True,20.414282035827636,36.00434112548828,46.188528060913086,True,0,False,False,0.0,0.0,,8.429,Tomte,1245911190.87891,24.1168003082275,1.0,0.9999998807907104,2.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
189,Tomte,True,nan,stationary,0,H1,-0.6070830248608221,"{""gs_event_time"": 1258706093.80859, ""window_s"": 2.0722599029541, ""mode"": ""native""}",18.329873657226564,34.53996467590332,45.71915149688721,False,18.36173496246338,34.56381416320801,45.353255081176755,True,20.1337028503418,34.57110404968262,44.32991409301758,True,0,False,False,0.0,0.0,,7.311,Tomte,1258706093.80859,26.8558807373047,1.03612995147705,0.9999997615814208,2.0722599029541,native,28.9730650925503,20.074066216264317,20.07406621626432,0.012074123713368802,False,[],"[8,30)",21.63689135894039
190,Tomte,True,nan,stationary,0,H1,-1.2873279114304095,"{""gs_event_time"": 1258706093.80859, ""window_s"": 2.0722599029541, ""mode"": ""native""}",19.01370620727539,33.323177337646484,45.46592140197754,False,17.807572174072266,31.794528007507324,44.867140769958496,True,23.703887748718262,34.78001594543457,45.1643159866333,True,1,True,False,0.04496055617067964,0.0,,7.826,Tomte,1258706093.80859,26.8558807373047,1.03612995147705,0.9999997615814208,2.0722599029541,native,28.9730650925503,20.074066216264317,20.07406621626432,0.012074123713368802,False,"[[-1.963, -0.912]]","[8,30)",21.63689135894039
191,Tomte,True,nan,stationary,0,H1,-1.034319921858577,"{""gs_event_time"": 1258706093.80859, ""window_s"": 2.0722599029541, ""mode"": ""native""}",18.899355125427245,33.030948638916016,45.551829147338864,False,21.76694526672363,35.366573333740234,44.45531177520752,True,14.64923324584961,28.002596855163574,44.273254013061525,True,1,True,False,0.04145928952482931,0.0,,7.998,Tomte,1258706093.80859,26.8558807373047,1.03612995147705,0.9999997615814208,2.0722599029541,native,28.9730650925503,20.074066216264317,20.07406621626432,0.012074123713368802,False,"[[-1.838, -0.912]]","[8,30)",21.63689135894039
192,Tomte,True,nan,stationary,0,H1,-1.4245254018540343,"{""gs_event_time"": 1260294617.66797, ""window_s"": 2.5, ""mode"": ""native""}",18.93057289123535,33.17949676513672,45.272109794616696,False,16.565533256530763,32.81847953796387,45.461374282836914,True,18.032830047607423,33.223716735839844,44.87066841125488,True,1,True,False,0.0476959974450627,0.0,,8.157,Tomte,1260294617.66797,24.1369705200195,1.25,0.9999997615814208,2.5,native,52.733540847464305,36.26511828524318,36.265118285243176,0.026591790192057266,False,"[[-2.0, -0.787]]","[8,30)",39.072958806198486
193,Tomte,True,nan,stationary,0,H1,-0.6289429634690679,"{""gs_event_time"": 1260294617.66797, ""window_s"": 2.5, ""mode"": ""native""}",20.119018745422363,34.59537315368652,45.40780086517334,False,17.29506149291992,31.6799955368042,44.96827945709229,True,19.050847625732423,32.81294250488281,43.29146137237549,True,1,True,False,0.040095612889536406,0.0,,7.75,Tomte,1260294617.66797,24.1369705200195,1.25,0.9999997615814208,2.5,native,52.733540847464305,36.26511828524318,36.265118285243176,0.026591790192057266,False,"[[-1.213, -0.037]]","[8,30)",39.072958806198486
194,Tomte,True,nan,stationary,0,H1,-1.3946785358886158,"{""gs_event_time"": 1260294617.66797, ""window_s"": 2.5, ""mode"": ""native""}",17.688934898376466,35.01674842834473,45.6034797668457,False,17.50205593109131,34.46425247192383,45.694210624694826,True,17.263724708557127,32.336164474487305,45.3258731842041,True,1,True,False,0.047695997472524405,0.0,,13.064,Tomte,1260294617.66797,24.1369705200195,1.25,0.9999997615814208,2.5,native,52.733540847464305,36.26511828524318,36.265118285243176,0.026591790192057266,False,"[[-2.0, -0.787]]","[8,30)",39.072958806198486
195,Tomte,True,nan,stationary,0,H1,-1.0258899499704388,"{""gs_event_time"": 1245134304.99023, ""window_s"": 2.5, ""mode"": ""native""}",17.183444023132324,31.8668155670166,45.5820405960083,False,18.16466827392578,33.41262626647949,44.529110527038576,True,18.055932235717773,33.03176307678223,46.12850074768066,True,1,True,False,0.051975223950696536,0.0,,8.69,Tomte,1245134304.99023,34.7463989257812,1.25,0.9999998807907104,2.5,native,44.37177969280766,41.73914027819397,41.739140278193965,0.020056755613256178,False,"[[-2.0, -0.412]]","[30,100)",44.96418903249163
196,Tomte,True,nan,stationary,0,H1,-0.45177284265512146,"{""gs_event_time"": 1245134304.99023, ""window_s"": 2.5, ""mode"": ""native""}",18.029177093505858,33.702505111694336,45.20608348846435,False,16.70268020629883,31.85880756378174,45.10819549560547,True,15.317267990112304,30.342374801635742,44.44103565216064,True,1,True,False,0.04566127924294739,0.0,,8.03,Tomte,1245134304.99023,34.7463989257812,1.25,0.9999998807907104,2.5,native,44.37177969280766,41.73914027819397,41.739140278193965,0.020056755613256178,False,"[[-1.213, 0.213]]","[30,100)",44.96418903249164
197,Tomte,True,nan,stationary,0,H1,-0.9332395958999863,"{""gs_event_time"": 1245134304.99023, ""window_s"": 2.5, ""mode"": ""native""}",18.70041675567627,32.73454666137695,44.67664852142334,False,19.425857925415038,33.91956329345703,44.92010021209717,True,22.028577041625976,36.40960693359375,45.151193618774414,True,1,True,False,0.04649027873370573,0.0,,8.379,Tomte,1245134304.99023,34.7463989257812,1.25,0.9999998807907104,2.5,native,44.37177969280766,41.73914027819397,41.739140278193965,0.020056755613256178,False,"[[-1.713, -0.287]]","[30,100)",44.96418903249163
198,Tomte,True,nan,stationary,0,H1,-0.4048536796309373,"{""gs_event_time"": 1257802210.36133, ""window_s"": 2.25, ""mode"": ""native""}",16.794597816467284,31.887773513793945,44.76498298645019,False,19.529173278808592,33.878822326660156,45.23996238708496,True,18.350851821899415,34.76230239868164,44.850514030456544,True,1,True,False,0.04698017571319809,0.0,,7.633,Tomte,1257802210.36133,43.0369682312012,1.125,0.9999997615814208,2.25,native,51.97972602527234,60.19648783258253,60.19648783258253,0.03622069004472561,False,"[[-1.088, 0.338]]","[30,100)",64.86403848474868
199,Tomte,True,nan,stationary,0,H1,-0.5808994587133531,"{""gs_event_time"": 1257802210.36133, ""window_s"": 2.25, ""mode"": ""native""}",16.41289577484131,31.553543090820312,45.080923080444336,False,18.67521800994873,34.68326759338379,45.07729320526123,True,19.069989967346192,33.54633331298828,45.18476696014404,True,1,True,False,0.04488163877228785,0.0,,7.791,Tomte,1257802210.36133,43.0369682312012,1.125,0.9999997615814208,2.25,native,51.97972602527234,60.19648783258253,60.19648783258253,0.03622069004472561,False,"[[-1.338, 0.088]]","[30,100)",64.86403848474868
200,Tomte,True,nan,stationary,0,H1,-0.401611247865881,"{""gs_event_time"": 1257802210.36133, ""window_s"": 2.25, ""mode"": ""native""}",19.03421745300293,34.86677932739258,44.605671882629395,False,16.63609085083008,32.08848190307617,45.015167427062984,True,18.533561325073244,33.81328201293945,45.24200954437256,True,1,True,False,0.04387924348787682,0.0,,7.719,Tomte,1257802210.36133,43.0369682312012,1.125,0.9999997615814208,2.25,native,51.97972602527234,60.19648783258253,60.19648783258253,0.03622069004472561,False,"[[-1.088, 0.213]]","[30,100)",64.86403848474868
201,Tomte,True,nan,stationary,0,H1,-1.3471163891413125,"{""gs_event_time"": 1257651734.31836, ""window_s"": 2.5, ""mode"": ""native""}",17.309583854675292,33.43362808227539,44.90533504486084,False,16.48887195587158,31.037373542785645,45.259412574768064,True,19.265021324157715,33.962575912475586,44.3409517288208,True,1,True,False,0.04769599734339173,0.0,,7.155,Tomte,1257651734.31836,39.0953712463379,1.25,0.9999994039535522,2.5,native,31.414243272030998,29.70366192274355,29.703661922743546,0.01683148663295053,False,"[[-2.0, -0.787]]","[30,100)",32.01080128558394
202,Tomte,True,nan,stationary,0,H1,-1.4117245136032415,"{""gs_event_time"": 1257651734.31836, ""window_s"": 2.5, ""mode"": ""native""}",19.593890571594237,34.76819610595703,45.13333606719971,False,16.98834819793701,31.999751091003418,44.707045555114746,True,20.539980316162108,35.94204521179199,45.03610248565674,True,1,True,False,0.04769599740399165,0.0,,8.256,Tomte,1257651734.31836,39.0953712463379,1.25,0.9999994039535522,2.5,native,31.414243272030998,29.70366192274355,29.703661922743546,0.01683148663295053,False,"[[-2.0, -0.787]]","[30,100)",32.01080128558394
203,Tomte,True,nan,stationary,0,H1,-1.4156084957169384,"{""gs_event_time"": 1257651734.31836, ""window_s"": 2.5, ""mode"": ""native""}",19.001615524291992,34.50608253479004,44.774286079406735,False,15.99261703491211,31.460630416870117,45.35902786254883,True,16.059726333618165,31.587854385375977,44.49684562683105,True,1,True,False,0.047695997404340294,0.0,,7.655,Tomte,1257651734.31836,39.0953712463379,1.25,0.9999994039535522,2.5,native,31.414243272030998,29.70366192274355,29.703661922743546,0.01683148663295053,False,"[[-2.0, -0.787]]","[30,100)",32.01080128558394
204,Tomte,True,nan,stationary,0,H1,-0.4573748467832169,"{""gs_event_time"": 1257734632.16992, ""window_s"": 2.5, ""mode"": ""native""}",18.076983070373537,33.15759086608887,44.894651222229,False,17.160570335388183,32.82452964782715,45.08713607788086,True,21.551960754394532,35.01327133178711,45.13614120483398,True,1,True,False,0.04387924306662366,0.0,,7.483,Tomte,1257734632.16992,38.2873191833496,1.25,0.9999992847442628,2.5,native,32.740816009172434,30.703220484834112,30.703220484834116,0.015384616133523519,False,"[[-1.088, 0.213]]","[30,100)",33.06671368135786
205,Tomte,True,nan,stationary,0,H1,-0.7391160247830681,"{""gs_event_time"": 1257734632.16992, ""window_s"": 2.5, ""mode"": ""native""}",20.236202239990234,35.64570999145508,45.626112365722655,False,17.952648162841797,32.823116302490234,45.281650352478025,True,20.747179412841795,34.12911605834961,43.89366989135742,True,1,True,False,0.04239571844349978,0.0,,7.071,Tomte,1257734632.16992,38.2873191833496,1.25,0.9999992847442628,2.5,native,32.740816009172434,30.703220484834112,30.703220484834116,0.015384616133523519,False,"[[-1.338, -0.037]]","[30,100)",33.06671368135786
206,Tomte,True,nan,stationary,0,H1,-0.9041139674413764,"{""gs_event_time"": 1257734632.16992, ""window_s"": 2.5, ""mode"": ""native""}",20.67427864074707,35.032447814941406,44.71713790893555,False,20.91144142150879,34.83926582336426,45.0949031829834,True,19.53660011291504,33.88703918457031,44.29835929870605,True,0,False,False,0.0,0.0,,7.186,Tomte,1257734632.16992,38.2873191833496,1.25,0.9999992847442628,2.5,native,32.740816009172434,30.703220484834112,30.703220484834116,0.015384616133523519,False,[],"[30,100)",33.06671368135786
207,Tomte,True,nan,stationary,0,H1,-1.3037479005642236,"{""gs_event_time"": 1260323303.64648, ""window_s"": 1.5, ""mode"": ""native""}",15.040616035461426,29.648765563964844,45.21991138458252,False,14.635044860839844,28.13023567199707,44.30186500549316,True,11.9548770904541,17.309110641479492,40.63697967529297,False,1,True,False,0.05064812065232347,0.0,,7.133,Tomte,1260323303.64648,30.5561695098877,0.75,0.9999992847442628,1.5,native,47.224122974916575,45.636665603678885,45.6366656036789,0.02639174520277362,False,"[[-2.0, -0.537]]","[30,100)",49.19240474741108
208,Tomte,True,nan,stationary,0,H1,-0.6915198747272716,"{""gs_event_time"": 1260323303.64648, ""window_s"": 1.5, ""mode"": ""native""}",16.174346923828125,30.975975036621094,45.55830345153809,False,21.020769309997558,34.13408660888672,45.38954467773437,True,19.117344093322753,34.26393508911133,45.85848159790039,True,1,True,False,0.04477866254101222,0.0,,7.283,Tomte,1260323303.64648,30.5561695098877,0.75,0.9999992847442628,1.5,native,47.224122974916575,45.636665603678885,45.6366656036789,0.02639174520277362,False,"[[-1.463, -0.037]]","[30,100)",49.19240474741108
209,Tomte,True,nan,stationary,0,H1,-1.1183791345850425,"{""gs_event_time"": 1260323303.64648, ""window_s"": 1.5, ""mode"": ""native""}",17.484510803222655,31.77748966217041,44.56766300201416,False,16.496055030822752,30.288783073425293,44.29651222229004,True,13.294449806213379,21.747037887573242,44.500065612792966,False,1,True,False,0.05107824710926623,0.0,,7.462,Tomte,1260323303.64648,30.5561695098877,0.75,0.9999992847442628,1.5,native,47.224122974916575,45.636665603678885,45.6366656036789,0.02639174520277362,False,"[[-1.963, -0.412]]","[30,100)",49.19240474741108
210,Noise_Only,True,nan,stationary,0,H1,-0.6469441640808662,"{""gs_event_time"": 1262759309.5720692, ""window_s"": 1.0, ""mode"": ""noise_native""}",16.88239803314209,31.218706130981445,44.87883586883545,False,15.495738792419434,30.082737922668457,45.03440895080566,True,20.485927009582518,34.86916542053223,45.57832260131836,True,1,True,False,0.037552371683163666,0.0,,7.313,Noise_Only,1262759309.5720692,nan,1.0,nan,1.0,noise_native,49.624953071753005,0.0,64.0,0.03689378611618156,True,"[[-1.213, -0.162]]",,68.98601088696161
211,Noise_Only,True,nan,stationary,0,H1,-0.9475736053592103,"{""gs_event_time"": 1257123540.112468, ""window_s"": 1.0, ""mode"": ""noise_native""}",20.679379272460938,34.471004486083984,45.10328388214111,False,16.063720893859863,31.007455825805664,43.49130001068115,True,19.236071586608887,33.80421829223633,44.27814903259277,True,1,True,False,0.03576753002784199,0.0,,7.721,Noise_Only,1257123540.112468,nan,1.0,nan,1.0,noise_native,49.52742576800199,0.0,63.99999999999999,0.02951682249837702,True,"[[-1.338, -0.412]]",,68.99475854530779
212,Noise_Only,True,nan,stationary,0,H1,-0.8910361673465674,"{""gs_event_time"": 1251205369.1992626, ""window_s"": 1.0, ""mode"": ""noise_native""}",19.142063903808594,33.02803039550781,44.95495796203613,False,15.525983428955078,30.144158363342285,43.52906322479248,True,23.171150493621827,35.302982330322266,45.5691556930542,True,1,True,False,0.035767528680149964,0.0,,7.319,Noise_Only,1251205369.1992626,nan,1.0,nan,1.0,noise_native,50.56819304420184,0.0,64.0,0.03259407328258465,True,"[[-1.338, -0.412]]",,68.9802534925609
213,Noise_Only,True,nan,stationary,0,H1,-0.5524011210481556,"{""gs_event_time"": 1264809836.6064148, ""window_s"": 1.0, ""mode"": ""noise_native""}",17.08408203125,32.433956146240234,45.070892906188966,False,16.052584838867187,32.1536169052124,44.61994857788086,True,12.61010971069336,24.426156044006348,44.49223537445068,True,1,True,False,0.032615562710666124,0.0,,4.739,Noise_Only,1264809836.6064148,nan,1.0,nan,1.0,noise_native,48.0161513154311,12.16900591229315,63.99999999999999,0.04151706656760896,True,"[[-0.963, -0.162]]",,68.97671811112178
214,Noise_Only,True,nan,stationary,0,H1,-1.3887054293719432,"{""gs_event_time"": 1238839720.1759114, ""window_s"": 1.0, ""mode"": ""noise_native""}",17.714613151550292,33.00388717651367,45.47029438018799,False,16.80139751434326,32.341657638549805,45.78947086334229,True,21.1759241104126,35.141435623168945,44.858018493652345,True,1,True,False,0.04769599701795139,0.0,,4.649,Noise_Only,1238839720.1759114,nan,1.0,nan,1.0,noise_native,50.19101102921729,0.0,64.0,0.03613633758818556,True,"[[-2.0, -0.787]]",,68.9785744509017
